Date and Time:                Tue Apr 16 15:43:25.929 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	315
448.24188	300
448.50052	275
448.75912	294
449.01776	298
449.2764	303
449.535	312
449.79364	308
450.05225	294
450.31085	300
450.56949	292
450.82809	300
451.0867	291
451.34531	293
451.60391	293
451.86252	289
452.12112	287
452.37973	300
452.63834	293
452.89691	305
453.15552	309
453.41412	298
453.6727	301
453.9313	308
454.18988	293
454.44846	317
454.70706	308
454.96564	297
455.22421	291
455.48279	296
455.74136	268
455.99994	271
456.25851	278
456.51709	287
456.77567	310
457.03424	299
457.29279	301
457.55136	294
457.80991	298
458.06848	297
458.32703	304
458.5856	295
458.84415	291
459.10269	301
459.36124	316
459.61978	319
459.87833	313
460.13687	314
460.39542	294
460.65396	315
460.91251	295
461.17102	313
461.42957	304
461.68811	300
461.94662	298
462.20514	280
462.46368	278
462.7222	291
462.98071	313
463.23923	288
463.49777	298
463.75629	291
464.01477	296
464.27328	313
464.5318	302
464.79031	295
465.0488	304
465.30731	304
465.56583	316
465.82431	296
466.08279	299
466.34131	303
466.59979	273
466.85828	307
467.11676	281
467.37524	278
467.63373	301
467.89221	294
468.1507	288
468.40918	305
468.66763	314
468.92612	288
469.18457	304
469.44305	304
469.70151	317
469.95999	303
470.21844	296
470.4769	305
470.73535	303
470.9938	290
471.25226	305
471.51071	310
471.76917	302
472.02759	294
472.28604	279
472.54449	282
472.80292	303
473.06137	277
473.31979	287
473.57822	284
473.83664	285
474.09506	282
474.35352	311
474.61191	298
474.87033	299
475.12875	296
475.38718	289
475.6456	308
475.90399	302
476.16241	297
476.42081	296
476.6792	288
476.93762	298
477.19601	301
477.45441	303
477.7128	309
477.97119	291
478.22958	304
478.48798	298
478.74637	303
479.00473	288
479.26312	300
479.52148	286
479.77988	308
480.03824	293
480.2966	296
480.55496	288
480.81335	297
481.07172	291
481.33005	299
481.58841	289
481.84677	301
482.10513	290
482.36346	275
482.62183	304
482.88016	296
483.13852	306
483.39685	283
483.65518	301
483.91351	298
484.17184	295
484.43018	315
484.68851	297
484.94684	307
485.20517	296
485.46347	284
485.7218	289
485.9801	309
486.23843	291
486.49673	291
486.75504	294
487.01334	283
487.27164	294
487.52994	292
487.78824	289
488.04654	287
488.30484	266
488.56311	271
488.82141	285
489.07968	296
489.33798	282
489.59625	307
489.85452	313
490.11279	309
490.37106	292
490.62933	295
490.8876	296
491.14587	292
491.40411	319
491.66238	302
491.92065	291
492.17889	307
492.43713	314
492.69537	297
492.95364	293
493.21188	292
493.47012	306
493.72833	286
493.98657	290
494.24481	284
494.50305	299
494.76126	305
495.0195	289
495.27771	290
495.53592	301
495.79413	288
496.05234	305
496.31055	288
496.56876	317
496.82697	299
497.08517	292
497.34335	298
497.60156	312
497.85974	298
498.11795	285
498.37613	296
498.63431	313
498.89249	287
499.15067	280
499.40884	293
499.66702	292
499.92517	308
500.18335	292
500.44153	293
500.69968	292
500.95782	288
501.216	294
501.47415	298
501.7323	291
501.99045	286
502.24857	311
502.50671	302
502.76486	291
503.02298	274
503.28113	298
503.53925	298
503.79739	308
504.05551	274
504.31363	298
504.57175	295
504.82986	300
505.08798	279
505.34607	302
505.60419	297
505.86227	308
506.12039	293
506.37848	279
506.63657	289
506.89465	303
507.15277	308
507.41083	304
507.66891	319
507.927	282
508.18509	303
508.44315	303
508.70123	308
508.95929	300
509.21735	273
509.4754	291
509.73346	296
509.99152	294
510.24957	285
510.50763	293
510.76569	291
511.02371	297
511.28174	290
511.53979	292
511.79782	291
512.05585	303
512.3139	310
512.5719	292
