Date and Time:                Thu Apr 18 12:15:11.614 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	5501
448.24188	5370
448.50052	5515
448.75912	5454
449.01776	5502
449.2764	5603
449.535	5689
449.79364	5695
450.05225	5565
450.31085	5671
450.56949	5552
450.82809	5479
451.0867	5594
451.34531	5347
451.60391	5255
451.86252	5158
452.12112	5279
452.37973	4994
452.63834	4949
452.89691	5196
453.15552	4928
453.41412	4963
453.6727	4947
453.9313	4752
454.18988	4662
454.44846	4720
454.70706	4658
454.96564	4569
455.22421	4654
455.48279	4607
455.74136	4719
455.99994	4528
456.25851	4358
456.51709	4441
456.77567	4403
457.03424	4572
457.29279	4336
457.55136	4321
457.80991	4348
458.06848	4515
458.32703	4315
458.5856	4272
458.84415	4262
459.10269	4318
459.36124	4512
459.61978	4347
459.87833	4419
460.13687	4367
460.39542	4471
460.65396	4436
460.91251	4480
461.17102	4432
461.42957	4473
461.68811	4494
461.94662	4540
462.20514	4535
462.46368	4507
462.7222	4608
462.98071	4631
463.23923	4449
463.49777	4591
463.75629	4725
464.01477	4726
464.27328	4731
464.5318	4806
464.79031	4862
465.0488	4964
465.30731	4872
465.56583	5059
465.82431	4924
466.08279	5025
466.34131	5125
466.59979	4977
466.85828	5115
467.11676	5191
467.37524	5266
467.63373	5152
467.89221	5305
468.1507	5415
468.40918	5254
468.66763	5470
468.92612	5531
469.18457	5449
469.44305	5533
469.70151	5593
469.95999	5671
470.21844	5721
470.4769	5713
470.73535	5775
470.9938	5840
471.25226	5866
471.51071	5905
471.76917	5966
472.02759	6106
472.28604	6106
472.54449	6253
472.80292	6108
473.06137	6093
473.31979	6262
473.57822	6331
473.83664	6375
474.09506	6334
474.35352	6370
474.61191	6441
474.87033	6389
475.12875	6633
475.38718	6585
475.6456	6669
475.90399	6626
476.16241	6791
476.42081	6746
476.6792	6559
476.93762	6694
477.19601	6870
477.45441	6896
477.7128	6898
477.97119	6930
478.22958	6905
478.48798	6971
478.74637	6956
479.00473	7027
479.26312	7130
479.52148	7121
479.77988	6963
480.03824	7026
480.2966	7202
480.55496	7282
480.81335	7171
481.07172	7163
481.33005	7037
481.58841	7280
481.84677	7197
482.10513	7205
482.36346	7299
482.62183	7201
482.88016	7126
483.13852	7335
483.39685	7294
483.65518	7330
483.91351	7350
484.17184	7365
484.43018	7319
484.68851	7551
484.94684	7290
485.20517	7383
485.46347	7220
485.7218	7409
485.9801	7326
486.23843	7300
486.49673	7470
486.75504	7217
487.01334	7432
487.27164	7408
487.52994	7502
487.78824	7547
488.04654	7482
488.30484	7254
488.56311	7429
488.82141	7592
489.07968	7376
489.33798	7454
489.59625	7528
489.85452	7318
490.11279	7358
490.37106	7230
490.62933	7398
490.8876	7491
491.14587	7278
491.40411	7435
491.66238	7397
491.92065	7397
492.17889	7506
492.43713	7321
492.69537	7258
492.95364	7428
493.21188	7282
493.47012	7374
493.72833	7367
493.98657	7441
494.24481	7515
494.50305	7277
494.76126	7489
495.0195	7390
495.27771	7387
495.53592	7525
495.79413	7230
496.05234	7468
496.31055	7454
496.56876	7316
496.82697	7334
497.08517	7458
497.34335	7358
497.60156	7487
497.85974	7288
498.11795	7412
498.37613	7283
498.63431	7214
498.89249	7388
499.15067	7479
499.40884	7401
499.66702	7402
499.92517	7336
500.18335	7499
500.44153	7447
500.69968	7528
500.95782	7370
501.216	7356
501.47415	7503
501.7323	7302
501.99045	7197
502.24857	7229
502.50671	7507
502.76486	7305
503.02298	7360
503.28113	7232
503.53925	7444
503.79739	7403
504.05551	7362
504.31363	7365
504.57175	7267
