Date and Time:                Thu Apr 18 12:14:07.138 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	5406
448.24188	5393
448.50052	5601
448.75912	5609
449.01776	5707
449.2764	5653
449.535	5770
449.79364	5733
450.05225	5504
450.31085	5580
450.56949	5664
450.82809	5512
451.0867	5557
451.34531	5402
451.60391	5433
451.86252	5418
452.12112	5319
452.37973	5232
452.63834	5283
452.89691	5151
453.15552	4950
453.41412	4995
453.6727	4957
453.9313	4818
454.18988	4814
454.44846	4742
454.70706	4735
454.96564	4629
455.22421	4665
455.48279	4541
455.74136	4508
455.99994	4689
456.25851	4583
456.51709	4562
456.77567	4574
457.03424	4567
457.29279	4559
457.55136	4484
457.80991	4506
458.06848	4411
458.32703	4417
458.5856	4525
458.84415	4499
459.10269	4457
459.36124	4544
459.61978	4477
459.87833	4449
460.13687	4463
460.39542	4379
460.65396	4528
460.91251	4515
461.17102	4579
461.42957	4597
461.68811	4631
461.94662	4686
462.20514	4480
462.46368	4653
462.7222	4729
462.98071	4827
463.23923	4597
463.49777	4647
463.75629	4839
464.01477	4717
464.27328	4843
464.5318	4779
464.79031	4924
465.0488	4852
465.30731	5005
465.56583	4993
465.82431	4964
466.08279	5061
466.34131	5134
466.59979	5206
466.85828	5021
467.11676	5265
467.37524	5468
467.63373	5366
467.89221	5299
468.1507	5285
468.40918	5419
468.66763	5441
468.92612	5481
469.18457	5571
469.44305	5722
469.70151	5700
469.95999	5898
470.21844	5714
470.4769	6003
470.73535	5891
470.9938	5854
471.25226	6036
471.51071	5995
471.76917	6026
472.02759	6160
472.28604	6211
472.54449	6211
472.80292	6122
473.06137	6347
473.31979	6482
473.57822	6402
473.83664	6471
474.09506	6393
474.35352	6614
474.61191	6526
474.87033	6831
475.12875	6669
475.38718	6917
475.6456	6889
475.90399	6922
476.16241	6646
476.42081	6965
476.6792	6990
476.93762	6899
477.19601	6927
477.45441	6889
477.7128	6928
477.97119	7107
478.22958	7301
478.48798	7168
478.74637	7186
479.00473	7079
479.26312	7435
479.52148	7164
479.77988	7220
480.03824	7225
480.2966	7269
480.55496	7234
480.81335	7325
481.07172	7343
481.33005	7367
481.58841	7341
481.84677	7295
482.10513	7454
482.36346	7397
482.62183	7404
482.88016	7448
483.13852	7538
483.39685	7358
483.65518	7371
483.91351	7278
484.17184	7411
484.43018	7527
484.68851	7386
484.94684	7452
485.20517	7623
485.46347	7533
485.7218	7464
485.9801	7621
486.23843	7554
486.49673	7577
486.75504	7576
487.01334	7519
487.27164	7606
487.52994	7512
487.78824	7548
488.04654	7390
488.30484	7484
488.56311	7469
488.82141	7618
489.07968	7356
489.33798	7682
489.59625	7590
489.85452	7429
490.11279	7584
490.37106	7532
490.62933	7578
490.8876	7467
491.14587	7428
491.40411	7500
491.66238	7625
491.92065	7539
492.17889	7579
492.43713	7453
492.69537	7537
492.95364	7598
493.21188	7682
493.47012	7525
493.72833	7501
493.98657	7580
494.24481	7568
494.50305	7470
494.76126	7521
495.0195	7453
495.27771	7522
495.53592	7496
495.79413	7548
496.05234	7516
496.31055	7650
496.56876	7466
496.82697	7554
497.08517	7472
497.34335	7602
497.60156	7510
497.85974	7586
498.11795	7518
498.37613	7397
498.63431	7445
498.89249	7516
499.15067	7530
499.40884	7596
499.66702	7566
499.92517	7563
500.18335	7600
500.44153	7767
500.69968	7679
500.95782	7528
501.216	7569
501.47415	7444
501.7323	7409
501.99045	7607
502.24857	7447
502.50671	7503
502.76486	7607
503.02298	7498
503.28113	7545
503.53925	7576
503.79739	7644
504.05551	7312
504.31363	7565
504.57175	7513
