Date and Time:                Thu Apr 18 12:13:57.922 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	5478
448.24188	5507
448.50052	5694
448.75912	5581
449.01776	5527
449.2764	5660
449.535	5724
449.79364	5842
450.05225	5621
450.31085	5786
450.56949	5655
450.82809	5553
451.0867	5644
451.34531	5610
451.60391	5309
451.86252	5292
452.12112	5244
452.37973	5192
452.63834	5174
452.89691	5143
453.15552	5160
453.41412	5064
453.6727	5044
453.9313	4808
454.18988	4839
454.44846	4914
454.70706	4574
454.96564	4757
455.22421	4607
455.48279	4632
455.74136	4445
455.99994	4505
456.25851	4566
456.51709	4590
456.77567	4508
457.03424	4470
457.29279	4641
457.55136	4521
457.80991	4378
458.06848	4474
458.32703	4520
458.5856	4494
458.84415	4358
459.10269	4540
459.36124	4400
459.61978	4508
459.87833	4485
460.13687	4536
460.39542	4503
460.65396	4382
460.91251	4592
461.17102	4533
461.42957	4612
461.68811	4514
461.94662	4582
462.20514	4641
462.46368	4802
462.7222	4780
462.98071	4836
463.23923	4893
463.49777	4748
463.75629	4711
464.01477	4854
464.27328	4819
464.5318	4786
464.79031	4913
465.0488	5027
465.30731	5043
465.56583	4961
465.82431	4923
466.08279	5199
466.34131	5116
466.59979	5125
466.85828	5288
467.11676	5180
467.37524	5399
467.63373	5288
467.89221	5407
468.1507	5349
468.40918	5557
468.66763	5383
468.92612	5553
469.18457	5718
469.44305	5605
469.70151	5762
469.95999	5754
470.21844	5736
470.4769	5829
470.73535	5840
470.9938	5895
471.25226	5880
471.51071	6062
471.76917	6081
472.02759	6249
472.28604	6132
472.54449	6115
472.80292	6345
473.06137	6272
473.31979	6367
473.57822	6412
473.83664	6474
474.09506	6617
474.35352	6667
474.61191	6713
474.87033	6597
475.12875	6792
475.38718	6701
475.6456	6677
475.90399	6672
476.16241	6854
476.42081	6881
476.6792	6948
476.93762	7046
477.19601	7117
477.45441	7053
477.7128	6900
477.97119	7117
478.22958	7125
478.48798	7229
478.74637	7164
479.00473	7186
479.26312	7159
479.52148	7370
479.77988	7376
480.03824	7225
480.2966	7347
480.55496	7348
480.81335	7332
481.07172	7218
481.33005	7356
481.58841	7263
481.84677	7266
482.10513	7465
482.36346	7373
482.62183	7325
482.88016	7484
483.13852	7385
483.39685	7409
483.65518	7423
483.91351	7626
484.17184	7577
484.43018	7527
484.68851	7566
484.94684	7477
485.20517	7504
485.46347	7572
485.7218	7556
485.9801	7637
486.23843	7613
486.49673	7502
486.75504	7455
487.01334	7657
487.27164	7452
487.52994	7551
487.78824	7536
488.04654	7503
488.30484	7392
488.56311	7417
488.82141	7570
489.07968	7637
489.33798	7623
489.59625	7623
489.85452	7454
490.11279	7822
490.37106	7444
490.62933	7516
490.8876	7478
491.14587	7523
491.40411	7542
491.66238	7485
491.92065	7762
492.17889	7521
492.43713	7656
492.69537	7621
492.95364	7555
493.21188	7689
493.47012	7659
493.72833	7593
493.98657	7619
494.24481	7456
494.50305	7672
494.76126	7586
495.0195	7614
495.27771	7456
495.53592	7530
495.79413	7504
496.05234	7482
496.31055	7581
496.56876	7600
496.82697	7496
497.08517	7414
497.34335	7592
497.60156	7613
497.85974	7669
498.11795	7475
498.37613	7679
498.63431	7652
498.89249	7389
499.15067	7610
499.40884	7705
499.66702	7574
499.92517	7486
500.18335	7432
500.44153	7836
500.69968	7545
500.95782	7699
501.216	7536
501.47415	7502
501.7323	7432
501.99045	7663
502.24857	7484
502.50671	7600
502.76486	7575
503.02298	7601
503.28113	7456
503.53925	7572
503.79739	7707
504.05551	7300
504.31363	7452
504.57175	7478
