Date and Time:                Tue Apr 16 17:34:31.760 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	5122
448.24188	5305
448.50052	5057
448.75912	5226
449.01776	5341
449.2764	5458
449.535	5436
449.79364	5586
450.05225	5673
450.31085	5597
450.56949	5417
450.82809	5325
451.0867	5328
451.34531	5233
451.60391	5111
451.86252	5195
452.12112	4925
452.37973	4832
452.63834	4955
452.89691	4803
453.15552	4777
453.41412	4727
453.6727	4603
453.9313	4524
454.18988	4414
454.44846	4379
454.70706	4613
454.96564	4486
455.22421	4328
455.48279	4300
455.74136	4373
455.99994	4377
456.25851	4281
456.51709	4154
456.77567	4267
457.03424	4150
457.29279	4213
457.55136	4174
457.80991	4229
458.06848	4197
458.32703	4179
458.5856	4202
458.84415	4024
459.10269	4131
459.36124	4135
459.61978	4280
459.87833	4145
460.13687	4109
460.39542	4161
460.65396	4228
460.91251	4266
461.17102	4323
461.42957	4166
461.68811	4191
461.94662	4442
462.20514	4322
462.46368	4345
462.7222	4318
462.98071	4336
463.23923	4324
463.49777	4410
463.75629	4413
464.01477	4438
464.27328	4433
464.5318	4487
464.79031	4627
465.0488	4496
465.30731	4585
465.56583	4597
465.82431	4689
466.08279	4577
466.34131	4818
466.59979	4723
466.85828	4796
467.11676	4858
467.37524	4980
467.63373	4854
467.89221	4897
468.1507	5109
468.40918	5006
468.66763	5123
468.92612	5084
469.18457	5191
469.44305	5152
469.70151	5302
469.95999	5272
470.21844	5431
470.4769	5277
470.73535	5325
470.9938	5496
471.25226	5515
471.51071	5572
471.76917	5531
472.02759	5719
472.28604	5784
472.54449	5863
472.80292	5772
473.06137	5922
473.31979	5763
473.57822	5785
473.83664	6039
474.09506	5984
474.35352	6058
474.61191	6229
474.87033	6075
475.12875	6127
475.38718	6207
475.6456	6137
475.90399	6285
476.16241	6352
476.42081	6311
476.6792	6297
476.93762	6441
477.19601	6236
477.45441	6429
477.7128	6432
477.97119	6421
478.22958	6672
478.48798	6585
478.74637	6411
479.00473	6563
479.26312	6614
479.52148	6581
479.77988	6744
480.03824	6558
480.2966	6703
480.55496	6890
480.81335	6767
481.07172	6775
481.33005	6812
481.58841	6765
481.84677	6885
482.10513	6787
482.36346	6826
482.62183	6796
482.88016	6845
483.13852	6771
483.39685	6743
483.65518	6845
483.91351	6891
484.17184	6741
484.43018	6813
484.68851	6714
484.94684	6806
485.20517	6906
485.46347	6864
485.7218	6651
485.9801	7016
486.23843	6827
486.49673	7022
486.75504	7009
487.01334	6752
487.27164	6773
487.52994	6916
487.78824	6875
488.04654	6924
488.30484	6917
488.56311	6795
488.82141	6837
489.07968	6996
489.33798	6905
489.59625	6873
489.85452	7068
490.11279	6953
490.37106	6850
490.62933	6808
490.8876	6830
491.14587	6866
491.40411	6936
491.66238	6821
491.92065	7054
492.17889	6904
492.43713	7041
492.69537	6853
492.95364	6869
493.21188	6663
493.47012	6926
493.72833	7038
493.98657	7006
494.24481	6989
494.50305	6947
494.76126	6992
495.0195	6772
495.27771	6911
495.53592	6895
495.79413	6852
496.05234	6908
496.31055	6810
496.56876	6940
496.82697	6966
497.08517	6939
497.34335	6920
497.60156	7106
497.85974	7129
498.11795	6963
498.37613	6992
498.63431	6893
498.89249	6800
499.15067	6714
499.40884	6864
499.66702	6909
499.92517	6845
500.18335	6882
500.44153	6910
500.69968	6910
500.95782	6838
501.216	6821
501.47415	6946
501.7323	6831
501.99045	6987
502.24857	6848
502.50671	6840
502.76486	6869
503.02298	6911
503.28113	6820
503.53925	6966
503.79739	6838
504.05551	6759
504.31363	6792
504.57175	6896
