Date and Time:                Wed Apr 17 12:19:21.198 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	7829
448.24188	7820
448.50052	7869
448.75912	7948
449.01776	8110
449.2764	8156
449.535	8186
449.79364	8207
450.05225	8362
450.31085	8102
450.56949	8356
450.82809	8044
451.0867	8262
451.34531	7903
451.60391	7743
451.86252	7728
452.12112	7525
452.37973	7576
452.63834	7487
452.89691	7121
453.15552	7095
453.41412	6975
453.6727	6830
453.9313	6791
454.18988	6662
454.44846	6589
454.70706	6591
454.96564	6460
455.22421	6371
455.48279	6556
455.74136	6323
455.99994	6157
456.25851	6362
456.51709	6222
456.77567	6089
457.03424	5985
457.29279	5899
457.55136	6125
457.80991	5988
458.06848	5824
458.32703	5903
458.5856	5962
458.84415	5811
459.10269	5872
459.36124	5882
459.61978	5897
459.87833	5904
460.13687	5798
460.39542	5807
460.65396	5803
460.91251	6109
461.17102	6095
461.42957	5978
461.68811	6110
461.94662	5973
462.20514	5823
462.46368	6019
462.7222	6055
462.98071	6038
463.23923	6054
463.49777	6050
463.75629	6122
464.01477	6031
464.27328	6248
464.5318	6384
464.79031	6152
465.0488	6286
465.30731	6528
465.56583	6326
465.82431	6363
466.08279	6443
466.34131	6496
466.59979	6460
466.85828	6491
467.11676	6705
467.37524	6739
467.63373	6757
467.89221	6839
468.1507	6893
468.40918	6930
468.66763	7138
468.92612	6973
469.18457	7066
469.44305	7151
469.70151	7137
469.95999	7189
470.21844	7252
470.4769	7236
470.73535	7455
470.9938	7515
471.25226	7502
471.51071	7718
471.76917	7755
472.02759	7656
472.28604	7807
472.54449	7746
472.80292	7875
473.06137	7913
473.31979	8060
473.57822	8268
473.83664	7961
474.09506	8180
474.35352	8203
474.61191	8007
474.87033	8354
475.12875	8456
475.38718	8237
475.6456	8228
475.90399	8575
476.16241	8527
476.42081	8562
476.6792	8513
476.93762	8548
477.19601	8727
477.45441	8654
477.7128	8639
477.97119	8896
478.22958	8935
478.48798	8838
478.74637	8879
479.00473	8652
479.26312	8964
479.52148	8980
479.77988	9074
480.03824	8992
480.2966	8895
480.55496	9045
480.81335	9040
481.07172	9134
481.33005	9102
481.58841	9036
481.84677	9309
482.10513	9189
482.36346	9097
482.62183	9313
482.88016	9139
483.13852	9110
483.39685	9216
483.65518	9062
483.91351	9241
484.17184	9160
484.43018	9270
484.68851	9378
484.94684	9167
485.20517	9237
485.46347	9436
485.7218	8933
485.9801	9290
486.23843	9279
486.49673	9311
486.75504	9339
487.01334	9273
487.27164	9277
487.52994	9320
487.78824	9309
488.04654	9253
488.30484	9224
488.56311	9149
488.82141	9087
489.07968	9344
489.33798	9190
489.59625	9304
489.85452	9272
490.11279	9209
490.37106	9228
490.62933	9292
490.8876	9373
491.14587	9436
491.40411	9146
491.66238	9332
491.92065	9147
492.17889	9384
492.43713	9184
492.69537	9285
492.95364	9268
493.21188	9226
493.47012	9323
493.72833	9297
493.98657	9303
494.24481	9138
494.50305	9195
494.76126	9286
495.0195	9317
495.27771	9125
495.53592	9062
495.79413	9308
496.05234	9327
496.31055	9287
496.56876	9135
496.82697	9224
497.08517	9197
497.34335	9091
497.60156	9084
497.85974	8990
498.11795	9415
498.37613	9456
498.63431	9151
498.89249	9031
499.15067	9279
499.40884	9277
499.66702	9224
499.92517	9407
500.18335	9082
500.44153	9285
500.69968	9268
500.95782	9208
501.216	9154
501.47415	9167
501.7323	9324
501.99045	9259
502.24857	9290
502.50671	9444
502.76486	9185
503.02298	9101
503.28113	9236
503.53925	9110
503.79739	9252
504.05551	9186
504.31363	9219
504.57175	9115
