Date and Time:                Thu Apr 18 12:29:26.569 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6115
448.24188	6191
448.50052	6144
448.75912	6324
449.01776	6443
449.2764	6521
449.535	6518
449.79364	6288
450.05225	6455
450.31085	6442
450.56949	6501
450.82809	6248
451.0867	6373
451.34531	6118
451.60391	6054
451.86252	5913
452.12112	5984
452.37973	5992
452.63834	5796
452.89691	5790
453.15552	5611
453.41412	5652
453.6727	5500
453.9313	5384
454.18988	5511
454.44846	5309
454.70706	5429
454.96564	5322
455.22421	5167
455.48279	5198
455.74136	5232
455.99994	5075
456.25851	5120
456.51709	5181
456.77567	5112
457.03424	5171
457.29279	5007
457.55136	5109
457.80991	5055
458.06848	5085
458.32703	5097
458.5856	4914
458.84415	4989
459.10269	4928
459.36124	4912
459.61978	4844
459.87833	5053
460.13687	5000
460.39542	4950
460.65396	5011
460.91251	4976
461.17102	4933
461.42957	5092
461.68811	5118
461.94662	5116
462.20514	5357
462.46368	5215
462.7222	5077
462.98071	5208
463.23923	5209
463.49777	5203
463.75629	5358
464.01477	5446
464.27328	5409
464.5318	5285
464.79031	5447
465.0488	5535
465.30731	5458
465.56583	5674
465.82431	5450
466.08279	5572
466.34131	5673
466.59979	5842
466.85828	5886
467.11676	5933
467.37524	5991
467.63373	5954
467.89221	6105
468.1507	5927
468.40918	6137
468.66763	6279
468.92612	6152
469.18457	6183
469.44305	6292
469.70151	6275
469.95999	6364
470.21844	6364
470.4769	6469
470.73535	6439
470.9938	6473
471.25226	6544
471.51071	6561
471.76917	6744
472.02759	7010
472.28604	6956
472.54449	6966
472.80292	7010
473.06137	7006
473.31979	7085
473.57822	7222
473.83664	7133
474.09506	7390
474.35352	7452
474.61191	7275
474.87033	7443
475.12875	7363
475.38718	7495
475.6456	7429
475.90399	7439
476.16241	7461
476.42081	7678
476.6792	7652
476.93762	7561
477.19601	7752
477.45441	7859
477.7128	7847
477.97119	7764
478.22958	7737
478.48798	7843
478.74637	8156
479.00473	8097
479.26312	7859
479.52148	8047
479.77988	8105
480.03824	8152
480.2966	8009
480.55496	8146
480.81335	7993
481.07172	8048
481.33005	8135
481.58841	8220
481.84677	8271
482.10513	8281
482.36346	8234
482.62183	8223
482.88016	8237
483.13852	8269
483.39685	8244
483.65518	8019
483.91351	8380
484.17184	8251
484.43018	8236
484.68851	8249
484.94684	8147
485.20517	8275
485.46347	8221
485.7218	8188
485.9801	8378
486.23843	8190
486.49673	8147
486.75504	8373
487.01334	8313
487.27164	8422
487.52994	8457
487.78824	8263
488.04654	8266
488.30484	8363
488.56311	8141
488.82141	8307
489.07968	8418
489.33798	8257
489.59625	8327
489.85452	8374
490.11279	8352
490.37106	8327
490.62933	8247
490.8876	8406
491.14587	8482
491.40411	8463
491.66238	8395
491.92065	8414
492.17889	8229
492.43713	8472
492.69537	8429
492.95364	8329
493.21188	8266
493.47012	8392
493.72833	8495
493.98657	8197
494.24481	8468
494.50305	8407
494.76126	8270
495.0195	8360
495.27771	8378
495.53592	8296
495.79413	8476
496.05234	8168
496.31055	8639
496.56876	8294
496.82697	8210
497.08517	8402
497.34335	8344
497.60156	8476
497.85974	8405
498.11795	8460
498.37613	8367
498.63431	8329
498.89249	8413
499.15067	8162
499.40884	8215
499.66702	8289
499.92517	8438
500.18335	8406
500.44153	8396
500.69968	8175
500.95782	8141
501.216	8221
501.47415	8311
501.7323	8326
501.99045	8450
502.24857	8398
502.50671	8242
502.76486	8286
503.02298	8416
503.28113	8344
503.53925	8394
503.79739	8240
504.05551	8370
504.31363	8270
504.57175	8322
