Date and Time:                Thu Apr 18 12:30:49.457 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6016
448.24188	6116
448.50052	6297
448.75912	6230
449.01776	6395
449.2764	6337
449.535	6419
449.79364	6362
450.05225	6500
450.31085	6263
450.56949	6227
450.82809	6430
451.0867	6288
451.34531	6195
451.60391	6126
451.86252	6045
452.12112	5971
452.37973	5808
452.63834	5665
452.89691	5782
453.15552	5738
453.41412	5485
453.6727	5664
453.9313	5514
454.18988	5348
454.44846	5257
454.70706	5430
454.96564	5321
455.22421	5313
455.48279	5118
455.74136	5305
455.99994	5133
456.25851	4982
456.51709	5074
456.77567	5068
457.03424	4998
457.29279	4943
457.55136	4791
457.80991	5008
458.06848	4902
458.32703	4954
458.5856	4913
458.84415	4906
459.10269	4868
459.36124	4867
459.61978	4939
459.87833	4985
460.13687	4940
460.39542	4988
460.65396	4859
460.91251	4986
461.17102	4977
461.42957	5014
461.68811	5194
461.94662	5072
462.20514	5027
462.46368	5019
462.7222	5046
462.98071	5215
463.23923	5232
463.49777	5133
463.75629	5269
464.01477	5280
464.27328	5441
464.5318	5542
464.79031	5297
465.0488	5471
465.30731	5517
465.56583	5507
465.82431	5496
466.08279	5636
466.34131	5543
466.59979	5681
466.85828	5605
467.11676	5809
467.37524	5890
467.63373	5983
467.89221	5874
468.1507	5763
468.40918	6023
468.66763	6093
468.92612	6003
469.18457	6148
469.44305	6171
469.70151	6145
469.95999	6263
470.21844	6254
470.4769	6460
470.73535	6452
470.9938	6442
471.25226	6451
471.51071	6580
471.76917	6598
472.02759	6680
472.28604	6712
472.54449	6752
472.80292	6759
473.06137	6950
473.31979	7063
473.57822	7021
473.83664	6964
474.09506	7137
474.35352	7323
474.61191	7322
474.87033	7061
475.12875	7241
475.38718	7384
475.6456	7419
475.90399	7455
476.16241	7575
476.42081	7437
476.6792	7640
476.93762	7685
477.19601	7565
477.45441	7618
477.7128	7742
477.97119	7685
478.22958	7842
478.48798	7693
478.74637	7674
479.00473	7656
479.26312	7713
479.52148	7951
479.77988	7877
480.03824	8015
480.2966	8117
480.55496	7903
480.81335	8088
481.07172	8101
481.33005	7970
481.58841	8172
481.84677	7949
482.10513	8144
482.36346	7956
482.62183	8056
482.88016	7960
483.13852	8251
483.39685	7907
483.65518	8020
483.91351	8131
484.17184	8239
484.43018	8055
484.68851	8198
484.94684	8128
485.20517	8153
485.46347	7964
485.7218	8138
485.9801	8276
486.23843	8092
486.49673	8146
486.75504	7998
487.01334	8287
487.27164	8291
487.52994	8120
487.78824	8247
488.04654	8057
488.30484	8194
488.56311	8225
488.82141	8116
489.07968	8121
489.33798	8286
489.59625	8040
489.85452	8080
490.11279	8309
490.37106	8161
490.62933	8162
490.8876	8075
491.14587	8099
491.40411	8248
491.66238	8137
491.92065	8027
492.17889	8151
492.43713	8282
492.69537	8271
492.95364	8048
493.21188	8089
493.47012	8171
493.72833	8103
493.98657	8068
494.24481	8362
494.50305	8262
494.76126	8154
495.0195	8210
495.27771	8189
495.53592	8206
495.79413	8223
496.05234	7997
496.31055	8265
496.56876	8223
496.82697	8187
497.08517	8123
497.34335	8083
497.60156	8103
497.85974	8134
498.11795	8416
498.37613	8191
498.63431	8179
498.89249	8316
499.15067	8222
499.40884	8220
499.66702	8400
499.92517	8186
500.18335	7976
500.44153	8049
500.69968	8283
500.95782	8147
501.216	8042
501.47415	8205
501.7323	8130
501.99045	8201
502.24857	7995
502.50671	8109
502.76486	8128
503.02298	8115
503.28113	8246
503.53925	8137
503.79739	8209
504.05551	8044
504.31363	8022
504.57175	7973
