Date and Time:                Thu Apr 18 12:28:22.029 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6186
448.24188	6155
448.50052	6261
448.75912	6324
449.01776	6390
449.2764	6603
449.535	6749
449.79364	6540
450.05225	6597
450.31085	6659
450.56949	6634
450.82809	6535
451.0867	6475
451.34531	6461
451.60391	6228
451.86252	6224
452.12112	6254
452.37973	6173
452.63834	5963
452.89691	5923
453.15552	5867
453.41412	5766
453.6727	5729
453.9313	5697
454.18988	5831
454.44846	5491
454.70706	5700
454.96564	5695
455.22421	5433
455.48279	5499
455.74136	5437
455.99994	5566
456.25851	5405
456.51709	5414
456.77567	5375
457.03424	5235
457.29279	5196
457.55136	5248
457.80991	5440
458.06848	5261
458.32703	5217
458.5856	5167
458.84415	5166
459.10269	5144
459.36124	5293
459.61978	5371
459.87833	5433
460.13687	5326
460.39542	5397
460.65396	5224
460.91251	5303
461.17102	5394
461.42957	5280
461.68811	5223
461.94662	5354
462.20514	5350
462.46368	5390
462.7222	5442
462.98071	5373
463.23923	5430
463.49777	5581
463.75629	5583
464.01477	5603
464.27328	5714
464.5318	5837
464.79031	5830
465.0488	5869
465.30731	5782
465.56583	5951
465.82431	5873
466.08279	6095
466.34131	6114
466.59979	5970
466.85828	5988
467.11676	6236
467.37524	6381
467.63373	6279
467.89221	6426
468.1507	6305
468.40918	6491
468.66763	6553
468.92612	6437
469.18457	6683
469.44305	6856
469.70151	6766
469.95999	6964
470.21844	6892
470.4769	6977
470.73535	7049
470.9938	7045
471.25226	7122
471.51071	7035
471.76917	7176
472.02759	7254
472.28604	7199
472.54449	7265
472.80292	7482
473.06137	7541
473.31979	7623
473.57822	7532
473.83664	7626
474.09506	7747
474.35352	7758
474.61191	7846
474.87033	7952
475.12875	7818
475.38718	8011
475.6456	8090
475.90399	8010
476.16241	8123
476.42081	8185
476.6792	8053
476.93762	8230
477.19601	8309
477.45441	8254
477.7128	8374
477.97119	8442
478.22958	8292
478.48798	8477
478.74637	8475
479.00473	8409
479.26312	8530
479.52148	8480
479.77988	8652
480.03824	8624
480.2966	8624
480.55496	8695
480.81335	8755
481.07172	8531
481.33005	8845
481.58841	8663
481.84677	8710
482.10513	8824
482.36346	8799
482.62183	8898
482.88016	8859
483.13852	8894
483.39685	8774
483.65518	8772
483.91351	8882
484.17184	8735
484.43018	8907
484.68851	8699
484.94684	8988
485.20517	8842
485.46347	9128
485.7218	9002
485.9801	8766
486.23843	8931
486.49673	8815
486.75504	8929
487.01334	8898
487.27164	8745
487.52994	8939
487.78824	8799
488.04654	9003
488.30484	8871
488.56311	8921
488.82141	9044
489.07968	8922
489.33798	9061
489.59625	8675
489.85452	9037
490.11279	8924
490.37106	8984
490.62933	8957
490.8876	8971
491.14587	8852
491.40411	9054
491.66238	8998
491.92065	8951
492.17889	8968
492.43713	9009
492.69537	8807
492.95364	9158
493.21188	8812
493.47012	9100
493.72833	9094
493.98657	8863
494.24481	8963
494.50305	9062
494.76126	8885
495.0195	8978
495.27771	8925
495.53592	8959
495.79413	8797
496.05234	8823
496.31055	8888
496.56876	8869
496.82697	9186
497.08517	8956
497.34335	9016
497.60156	8865
497.85974	9059
498.11795	8966
498.37613	8928
498.63431	8966
498.89249	8973
499.15067	9024
499.40884	8937
499.66702	8840
499.92517	8792
500.18335	9046
500.44153	9086
500.69968	9095
500.95782	8847
501.216	8974
501.47415	9019
501.7323	8993
501.99045	9030
502.24857	8898
502.50671	9064
502.76486	8769
503.02298	8910
503.28113	8978
503.53925	8777
503.79739	8930
504.05551	8898
504.31363	9044
504.57175	9048
