Date and Time:                Thu Apr 18 12:30:12.592 2024
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              660
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



447.98325	6049
448.24188	6077
448.50052	6332
448.75912	6017
449.01776	6290
449.2764	6355
449.535	6299
449.79364	6168
450.05225	6369
450.31085	6298
450.56949	6421
450.82809	6317
451.0867	6271
451.34531	6136
451.60391	6122
451.86252	6067
452.12112	5934
452.37973	5861
452.63834	5981
452.89691	5693
453.15552	5498
453.41412	5510
453.6727	5353
453.9313	5476
454.18988	5450
454.44846	5294
454.70706	5247
454.96564	5236
455.22421	5228
455.48279	5127
455.74136	5191
455.99994	5135
456.25851	5111
456.51709	4975
456.77567	5033
457.03424	4973
457.29279	5047
457.55136	4880
457.80991	4907
458.06848	4965
458.32703	4943
458.5856	4901
458.84415	4923
459.10269	4904
459.36124	4853
459.61978	4893
459.87833	4974
460.13687	5017
460.39542	5112
460.65396	5062
460.91251	5145
461.17102	4970
461.42957	5037
461.68811	4933
461.94662	5030
462.20514	5085
462.46368	5088
462.7222	5258
462.98071	5084
463.23923	5161
463.49777	5083
463.75629	5189
464.01477	5346
464.27328	5284
464.5318	5373
464.79031	5420
465.0488	5480
465.30731	5474
465.56583	5389
465.82431	5572
466.08279	5660
466.34131	5637
466.59979	5870
466.85828	5692
467.11676	5812
467.37524	5795
467.63373	5900
467.89221	5740
468.1507	5950
468.40918	6021
468.66763	6065
468.92612	6179
469.18457	6236
469.44305	6449
469.70151	6270
469.95999	6178
470.21844	6218
470.4769	6661
470.73535	6389
470.9938	6502
471.25226	6564
471.51071	6491
471.76917	6723
472.02759	6641
472.28604	6756
472.54449	6782
472.80292	7002
473.06137	6955
473.31979	7015
473.57822	7007
473.83664	6935
474.09506	7096
474.35352	7193
474.61191	7257
474.87033	7393
475.12875	7426
475.38718	7435
475.6456	7234
475.90399	7452
476.16241	7494
476.42081	7638
476.6792	7466
476.93762	7603
477.19601	7513
477.45441	7662
477.7128	7541
477.97119	7586
478.22958	7673
478.48798	7744
478.74637	7811
479.00473	7943
479.26312	8049
479.52148	7948
479.77988	7988
480.03824	7950
480.2966	7869
480.55496	8022
480.81335	8049
481.07172	8171
481.33005	8046
481.58841	8215
481.84677	7985
482.10513	7967
482.36346	8177
482.62183	8104
482.88016	8005
483.13852	8169
483.39685	8013
483.65518	8210
483.91351	8034
484.17184	8134
484.43018	8153
484.68851	7931
484.94684	8045
485.20517	8347
485.46347	8346
485.7218	8073
485.9801	8234
486.23843	8180
486.49673	8171
486.75504	8144
487.01334	8311
487.27164	8236
487.52994	8269
487.78824	8303
488.04654	8006
488.30484	8117
488.56311	8193
488.82141	8311
489.07968	8140
489.33798	8229
489.59625	8204
489.85452	8378
490.11279	8268
490.37106	8317
490.62933	8240
490.8876	8166
491.14587	8224
491.40411	8245
491.66238	8218
491.92065	8210
492.17889	8309
492.43713	8391
492.69537	8070
492.95364	8395
493.21188	8317
493.47012	8347
493.72833	8187
493.98657	8197
494.24481	8212
494.50305	8101
494.76126	8137
495.0195	8328
495.27771	8188
495.53592	8246
495.79413	8308
496.05234	8088
496.31055	8204
496.56876	8307
496.82697	8244
497.08517	8084
497.34335	8213
497.60156	8143
497.85974	8124
498.11795	8237
498.37613	8235
498.63431	8155
498.89249	8075
499.15067	8249
499.40884	8163
499.66702	8307
499.92517	8224
500.18335	8260
500.44153	8206
500.69968	8123
500.95782	8234
501.216	8149
501.47415	8057
501.7323	8192
501.99045	8237
502.24857	8300
502.50671	8179
502.76486	8082
503.02298	8279
503.28113	8250
503.53925	8246
503.79739	8191
504.05551	8141
504.31363	8088
504.57175	8172
